district_index,district,reachable_count,unit_system,from_mask,from_codes,added_school_id,added_code,to_mask,to_codes,portfolio_size,from_scenario_id,to_scenario_id,from_distinct_courses,to_distinct_courses,added_courses,from_semester_equiv_units,to_semester_equiv_units,added_semester_equiv_units,from_min_terms,to_min_terms,added_min_terms,from_lower_bound_terms,to_lower_bound_terms,added_lower_bound_terms,from_status,to_status,from_academic_years,to_academic_years,added_academic_years,from_course_quality,to_course_quality,from_schedule_quality,to_schedule_quality
1,Antelope Valley Community College District,4,semester,416,UCI|UCSC|UCM,79,UCB,420,UCB|UCI|UCSC|UCM,4,1:416,1:420,14,15,1,51,56,5,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
1,Antelope Valley Community College District,4,semester,388,UCB|UCSC|UCM,120,UCI,420,UCB|UCI|UCSC|UCM,4,1:388,1:420,15,15,0,56,56,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
1,Antelope Valley Community College District,4,semester,292,UCB|UCI|UCM,132,UCSC,420,UCB|UCI|UCSC|UCM,4,1:292,1:420,14,15,1,52,56,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
1,Antelope Valley Community College District,4,semester,164,UCB|UCI|UCSC,144,UCM,420,UCB|UCI|UCSC|UCM,4,1:164,1:420,15,15,0,56,56,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,0,,46,UCR,2,UCR,1,,2:2,0,6,6,0,22,22,0,3,3,0,3,3,empty_baseline,optimal,0,1.5,1.5,exact,exact,exact,exact
2,Barstow Community College District,4,semester,0,,79,UCB,4,UCB,1,,2:4,0,11,11,0,42,42,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
2,Barstow Community College District,4,semester,0,,120,UCI,32,UCI,1,,2:32,0,4,4,0,14,14,0,2,2,0,2,2,empty_baseline,optimal,0,1,1,exact,exact,exact,exact
2,Barstow Community College District,4,semester,0,,144,UCM,256,UCM,1,,2:256,0,11,11,0,39,39,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
2,Barstow Community College District,4,semester,4,UCB,46,UCR,6,UCR|UCB,2,2:4,2:6,11,13,2,42,48,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,2,UCR,79,UCB,6,UCR|UCB,2,2:2,2:6,6,13,7,22,48,26,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
2,Barstow Community College District,4,semester,32,UCI,46,UCR,34,UCR|UCI,2,2:32,2:34,4,6,2,14,22,8,2,3,1,2,3,1,optimal,optimal,1,1.5,0.5,exact,exact,exact,exact
2,Barstow Community College District,4,semester,2,UCR,120,UCI,34,UCR|UCI,2,2:2,2:34,6,6,0,22,22,0,3,3,0,3,3,0,optimal,optimal,1.5,1.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,32,UCI,79,UCB,36,UCB|UCI,2,2:32,2:36,4,13,9,14,48,34,2,5,3,2,5,3,optimal,optimal,1,2.5,1.5,exact,exact,exact,exact
2,Barstow Community College District,4,semester,4,UCB,120,UCI,36,UCB|UCI,2,2:4,2:36,11,13,2,42,48,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,256,UCM,46,UCR,258,UCR|UCM,2,2:256,2:258,11,11,0,39,39,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,2,UCR,144,UCM,258,UCR|UCM,2,2:2,2:258,6,11,5,22,39,17,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
2,Barstow Community College District,4,semester,256,UCM,79,UCB,260,UCB|UCM,2,2:256,2:260,11,13,2,39,48,9,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,4,UCB,144,UCM,260,UCB|UCM,2,2:4,2:260,11,13,2,42,48,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,256,UCM,120,UCI,288,UCI|UCM,2,2:256,2:288,11,11,0,39,39,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,32,UCI,144,UCM,288,UCI|UCM,2,2:32,2:288,4,11,7,14,39,25,2,5,3,2,5,3,optimal,optimal,1,2.5,1.5,exact,exact,exact,exact
2,Barstow Community College District,4,semester,36,UCB|UCI,46,UCR,38,UCR|UCB|UCI,3,2:36,2:38,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,34,UCR|UCI,79,UCB,38,UCR|UCB|UCI,3,2:34,2:38,6,13,7,22,48,26,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
2,Barstow Community College District,4,semester,6,UCR|UCB,120,UCI,38,UCR|UCB|UCI,3,2:6,2:38,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,260,UCB|UCM,46,UCR,262,UCR|UCB|UCM,3,2:260,2:262,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,258,UCR|UCM,79,UCB,262,UCR|UCB|UCM,3,2:258,2:262,11,13,2,39,48,9,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,6,UCR|UCB,144,UCM,262,UCR|UCB|UCM,3,2:6,2:262,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,288,UCI|UCM,46,UCR,290,UCR|UCI|UCM,3,2:288,2:290,11,11,0,39,39,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,258,UCR|UCM,120,UCI,290,UCR|UCI|UCM,3,2:258,2:290,11,11,0,39,39,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,34,UCR|UCI,144,UCM,290,UCR|UCI|UCM,3,2:34,2:290,6,11,5,22,39,17,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
2,Barstow Community College District,4,semester,288,UCI|UCM,79,UCB,292,UCB|UCI|UCM,3,2:288,2:292,11,13,2,39,48,9,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,260,UCB|UCM,120,UCI,292,UCB|UCI|UCM,3,2:260,2:292,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,36,UCB|UCI,144,UCM,292,UCB|UCI|UCM,3,2:36,2:292,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,292,UCB|UCI|UCM,46,UCR,294,UCR|UCB|UCI|UCM,4,2:292,2:294,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,290,UCR|UCI|UCM,79,UCB,294,UCR|UCB|UCI|UCM,4,2:290,2:294,11,13,2,39,48,9,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,262,UCR|UCB|UCM,120,UCI,294,UCR|UCB|UCI|UCM,4,2:262,2:294,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
2,Barstow Community College District,4,semester,38,UCR|UCB|UCI,144,UCM,294,UCR|UCB|UCI|UCM,4,2:38,2:294,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,0,,46,UCR,2,UCR,1,,3:2,0,7,7,0,26,26,0,3,3,0,3,3,empty_baseline,optimal,0,1.5,1.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,0,,79,UCB,4,UCB,1,,3:4,0,10,10,0,39,39,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,0,,128,UCSB,64,UCSB,1,,3:64,0,8,8,0,29,29,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,0,,132,UCSC,128,UCSC,1,,3:128,0,6,6,0,21,21,0,2,2,0,2,2,empty_baseline,optimal,0,1,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,0,,144,UCM,256,UCM,1,,3:256,0,11,11,0,41,41,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,4,UCB,46,UCR,6,UCR|UCB,2,3:4,3:6,10,12,2,39,45,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,2,UCR,79,UCB,6,UCR|UCB,2,3:2,3:6,7,12,5,26,45,19,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,64,UCSB,46,UCR,66,UCR|UCSB,2,3:64,3:66,8,10,2,29,37,8,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,2,UCR,128,UCSB,66,UCR|UCSB,2,3:2,3:66,7,10,3,26,37,11,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,64,UCSB,79,UCB,68,UCB|UCSB,2,3:64,3:68,8,13,5,29,48,19,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,4,UCB,128,UCSB,68,UCB|UCSB,2,3:4,3:68,10,13,3,39,48,9,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,128,UCSC,46,UCR,130,UCR|UCSC,2,3:128,3:130,6,8,2,21,29,8,2,3,1,2,3,1,optimal,optimal,1,1.5,0.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,2,UCR,132,UCSC,130,UCR|UCSC,2,3:2,3:130,7,8,1,26,29,3,3,3,0,3,3,0,optimal,optimal,1.5,1.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,128,UCSC,79,UCB,132,UCB|UCSC,2,3:128,3:132,6,14,8,21,51,30,2,5,3,2,5,3,optimal,optimal,1,2.5,1.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,4,UCB,132,UCSC,132,UCB|UCSC,2,3:4,3:132,10,14,4,39,51,12,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,128,UCSC,128,UCSB,192,UCSB|UCSC,2,3:128,3:192,6,9,3,21,32,11,2,5,3,2,5,3,optimal,optimal,1,2.5,1.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,64,UCSB,132,UCSC,192,UCSB|UCSC,2,3:64,3:192,8,9,1,29,32,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,256,UCM,46,UCR,258,UCR|UCM,2,3:256,3:258,11,11,0,41,41,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,2,UCR,144,UCM,258,UCR|UCM,2,3:2,3:258,7,11,4,26,41,15,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,256,UCM,79,UCB,260,UCB|UCM,2,3:256,3:260,11,12,1,41,45,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,4,UCB,144,UCM,260,UCB|UCM,2,3:4,3:260,10,12,2,39,45,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,256,UCM,128,UCSB,320,UCSB|UCM,2,3:256,3:320,11,12,1,41,44,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,64,UCSB,144,UCM,320,UCSB|UCM,2,3:64,3:320,8,12,4,29,44,15,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,256,UCM,132,UCSC,384,UCSC|UCM,2,3:256,3:384,11,13,2,41,47,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,128,UCSC,144,UCM,384,UCSC|UCM,2,3:128,3:384,6,13,7,21,47,26,2,5,3,2,5,3,optimal,optimal,1,2.5,1.5,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,68,UCB|UCSB,46,UCR,70,UCR|UCB|UCSB,3,3:68,3:70,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,66,UCR|UCSB,79,UCB,70,UCR|UCB|UCSB,3,3:66,3:70,10,13,3,37,48,11,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,6,UCR|UCB,128,UCSB,70,UCR|UCB|UCSB,3,3:6,3:70,12,13,1,45,48,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,132,UCB|UCSC,46,UCR,134,UCR|UCB|UCSC,3,3:132,3:134,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,130,UCR|UCSC,79,UCB,134,UCR|UCB|UCSC,3,3:130,3:134,8,14,6,29,51,22,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,6,UCR|UCB,132,UCSC,134,UCR|UCB|UCSC,3,3:6,3:134,12,14,2,45,51,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,192,UCSB|UCSC,46,UCR,194,UCR|UCSB|UCSC,3,3:192,3:194,9,11,2,32,40,8,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,130,UCR|UCSC,128,UCSB,194,UCR|UCSB|UCSC,3,3:130,3:194,8,11,3,29,40,11,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,66,UCR|UCSB,132,UCSC,194,UCR|UCSB|UCSC,3,3:66,3:194,10,11,1,37,40,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,192,UCSB|UCSC,79,UCB,196,UCB|UCSB|UCSC,3,3:192,3:196,9,14,5,32,51,19,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,132,UCB|UCSC,128,UCSB,196,UCB|UCSB|UCSC,3,3:132,3:196,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,68,UCB|UCSB,132,UCSC,196,UCB|UCSB|UCSC,3,3:68,3:196,13,14,1,48,51,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,260,UCB|UCM,46,UCR,262,UCR|UCB|UCM,3,3:260,3:262,12,12,0,45,45,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,258,UCR|UCM,79,UCB,262,UCR|UCB|UCM,3,3:258,3:262,11,12,1,41,45,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,6,UCR|UCB,144,UCM,262,UCR|UCB|UCM,3,3:6,3:262,12,12,0,45,45,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,320,UCSB|UCM,46,UCR,322,UCR|UCSB|UCM,3,3:320,3:322,12,12,0,44,44,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,258,UCR|UCM,128,UCSB,322,UCR|UCSB|UCM,3,3:258,3:322,11,12,1,41,44,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,66,UCR|UCSB,144,UCM,322,UCR|UCSB|UCM,3,3:66,3:322,10,12,2,37,44,7,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,320,UCSB|UCM,79,UCB,324,UCB|UCSB|UCM,3,3:320,3:324,12,13,1,44,48,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,260,UCB|UCM,128,UCSB,324,UCB|UCSB|UCM,3,3:260,3:324,12,13,1,45,48,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,68,UCB|UCSB,144,UCM,324,UCB|UCSB|UCM,3,3:68,3:324,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,384,UCSC|UCM,46,UCR,386,UCR|UCSC|UCM,3,3:384,3:386,13,13,0,47,47,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,258,UCR|UCM,132,UCSC,386,UCR|UCSC|UCM,3,3:258,3:386,11,13,2,41,47,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,130,UCR|UCSC,144,UCM,386,UCR|UCSC|UCM,3,3:130,3:386,8,13,5,29,47,18,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,384,UCSC|UCM,79,UCB,388,UCB|UCSC|UCM,3,3:384,3:388,13,14,1,47,51,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,260,UCB|UCM,132,UCSC,388,UCB|UCSC|UCM,3,3:260,3:388,12,14,2,45,51,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,132,UCB|UCSC,144,UCM,388,UCB|UCSC|UCM,3,3:132,3:388,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,384,UCSC|UCM,128,UCSB,448,UCSB|UCSC|UCM,3,3:384,3:448,13,13,0,47,47,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,320,UCSB|UCM,132,UCSC,448,UCSB|UCSC|UCM,3,3:320,3:448,12,13,1,44,47,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,192,UCSB|UCSC,144,UCM,448,UCSB|UCSC|UCM,3,3:192,3:448,9,13,4,32,47,15,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,196,UCB|UCSB|UCSC,46,UCR,198,UCR|UCB|UCSB|UCSC,4,3:196,3:198,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,194,UCR|UCSB|UCSC,79,UCB,198,UCR|UCB|UCSB|UCSC,4,3:194,3:198,11,14,3,40,51,11,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,134,UCR|UCB|UCSC,128,UCSB,198,UCR|UCB|UCSB|UCSC,4,3:134,3:198,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,70,UCR|UCB|UCSB,132,UCSC,198,UCR|UCB|UCSB|UCSC,4,3:70,3:198,13,14,1,48,51,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,324,UCB|UCSB|UCM,46,UCR,326,UCR|UCB|UCSB|UCM,4,3:324,3:326,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,322,UCR|UCSB|UCM,79,UCB,326,UCR|UCB|UCSB|UCM,4,3:322,3:326,12,13,1,44,48,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,262,UCR|UCB|UCM,128,UCSB,326,UCR|UCB|UCSB|UCM,4,3:262,3:326,12,13,1,45,48,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,70,UCR|UCB|UCSB,144,UCM,326,UCR|UCB|UCSB|UCM,4,3:70,3:326,13,13,0,48,48,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,388,UCB|UCSC|UCM,46,UCR,390,UCR|UCB|UCSC|UCM,4,3:388,3:390,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,386,UCR|UCSC|UCM,79,UCB,390,UCR|UCB|UCSC|UCM,4,3:386,3:390,13,14,1,47,51,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,262,UCR|UCB|UCM,132,UCSC,390,UCR|UCB|UCSC|UCM,4,3:262,3:390,12,14,2,45,51,6,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,134,UCR|UCB|UCSC,144,UCM,390,UCR|UCB|UCSC|UCM,4,3:134,3:390,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,448,UCSB|UCSC|UCM,46,UCR,450,UCR|UCSB|UCSC|UCM,4,3:448,3:450,13,13,0,47,47,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,386,UCR|UCSC|UCM,128,UCSB,450,UCR|UCSB|UCSC|UCM,4,3:386,3:450,13,13,0,47,47,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,322,UCR|UCSB|UCM,132,UCSC,450,UCR|UCSB|UCSC|UCM,4,3:322,3:450,12,13,1,44,47,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,194,UCR|UCSB|UCSC,144,UCM,450,UCR|UCSB|UCSC|UCM,4,3:194,3:450,11,13,2,40,47,7,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,448,UCSB|UCSC|UCM,79,UCB,452,UCB|UCSB|UCSC|UCM,4,3:448,3:452,13,14,1,47,51,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,388,UCB|UCSC|UCM,128,UCSB,452,UCB|UCSB|UCSC|UCM,4,3:388,3:452,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,324,UCB|UCSB|UCM,132,UCSC,452,UCB|UCSB|UCSC|UCM,4,3:324,3:452,13,14,1,48,51,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,196,UCB|UCSB|UCSC,144,UCM,452,UCB|UCSB|UCSC|UCM,4,3:196,3:452,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,452,UCB|UCSB|UCSC|UCM,46,UCR,454,UCR|UCB|UCSB|UCSC|UCM,5,3:452,3:454,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,450,UCR|UCSB|UCSC|UCM,79,UCB,454,UCR|UCB|UCSB|UCSC|UCM,5,3:450,3:454,13,14,1,47,51,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,390,UCR|UCB|UCSC|UCM,128,UCSB,454,UCR|UCB|UCSB|UCSC|UCM,5,3:390,3:454,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,326,UCR|UCB|UCSB|UCM,132,UCSC,454,UCR|UCB|UCSB|UCSC|UCM,5,3:326,3:454,13,14,1,48,51,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
3,Butte-Glenn Community College District,5,semester,198,UCR|UCB|UCSB|UCSC,144,UCM,454,UCR|UCB|UCSB|UCSC|UCM,5,3:198,3:454,14,14,0,51,51,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
4,Cabrillo Community College District,7,semester,0,,46,UCR,2,UCR,1,,4:2,0,8,8,0,35,35,0,3,3,0,3,3,empty_baseline,optimal,0,1.5,1.5,exact,exact,exact,exact
4,Cabrillo Community College District,7,semester,0,,79,UCB,4,UCB,1,,4:4,0,10,10,0,42,42,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
4,Cabrillo Community College District,7,semester,0,,89,UCD,8,UCD,1,,4:8,0,9,9,0,38,38,0,4,4,0,4,4,empty_baseline,optimal,0,2,2,exact,exact,exact,exact
4,Cabrillo Community College District,7,semester,0,,120,UCI,32,UCI,1,,4:32,0,5,5,0,22,22,0,2,2,0,2,2,empty_baseline,optimal,0,1,1,exact,exact,exact,exact
4,Cabrillo Community College District,7,semester,0,,128,UCSB,64,UCSB,1,,4:64,0,9,9,0,37,37,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
